"Time","upf=upf-1:loc=1:dnn=1:dscp0","upf=upf-2:loc=1:dnn=1:dscp0","upf=upf-3:loc=1:dnn=1:dscp0","upf=upf-4:loc=1:dnn=1:dscp0","upf=upf-1:loc=2:dnn=1:dscp0","upf=upf-2:loc=2:dnn=1:dscp0","upf=upf-3:loc=2:dnn=1:dscp0","upf=upf-4:loc=2:dnn=1:dscp0","upf=upf-1:loc=3:dnn=1:dscp0","upf=upf-2:loc=3:dnn=1:dscp0","upf=upf-3:loc=3:dnn=1:dscp0","upf=upf-4:loc=3:dnn=1:dscp0","upf=upf-1:loc=4:dnn=1:dscp0","upf=upf-2:loc=4:dnn=1:dscp0","upf=upf-3:loc=4:dnn=1:dscp0","upf=upf-4:loc=4:dnn=1:dscp0","upf=upf-1:loc=1:dnn=2:dscp0","upf=upf-2:loc=1:dnn=2:dscp0","upf=upf-3:loc=1:dnn=2:dscp0","upf=upf-4:loc=1:dnn=2:dscp0","upf=upf-1:loc=2:dnn=2:dscp0","upf=upf-2:loc=2:dnn=2:dscp0","upf=upf-3:loc=2:dnn=2:dscp0","upf=upf-4:loc=2:dnn=2:dscp0","upf=upf-1:loc=3:dnn=2:dscp0","upf=upf-2:loc=3:dnn=2:dscp0","upf=upf-3:loc=3:dnn=2:dscp0","upf=upf-4:loc=3:dnn=2:dscp0","upf=upf-1:loc=4:dnn=2:dscp0","upf=upf-2:loc=4:dnn=2:dscp0","upf=upf-3:loc=4:dnn=2:dscp0","upf=upf-4:loc=4:dnn=2:dscp0"
2026-08-20 18:36:40,0 p/s,0 p/s,0 p/s,0 p/s,30.8 p/s,0 p/s,0 p/s,7.87 kp/s,3.77 kp/s,4.11 kp/s,0 p/s,0 p/s,6.33 kp/s,1.51 kp/s,48.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,79.1 p/s,0 p/s,0 p/s,18.5 kp/s,13.8 kp/s,4.67 kp/s,0 p/s,0 p/s,9.79 kp/s,8.08 kp/s,607 p/s,0 p/s
2026-08-20 18:37:00,0 p/s,0 p/s,0 p/s,0 p/s,30.9 p/s,0 p/s,0 p/s,7.77 kp/s,3.73 kp/s,4.08 kp/s,0 p/s,0 p/s,6.25 kp/s,1.48 kp/s,48.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.7 p/s,0 p/s,0 p/s,19.1 kp/s,14.1 kp/s,5.09 kp/s,0 p/s,0 p/s,10.9 kp/s,7.67 kp/s,574 p/s,0 p/s
2026-08-20 18:37:20,0 p/s,0 p/s,0 p/s,0 p/s,30.5 p/s,0 p/s,0 p/s,7.74 kp/s,3.70 kp/s,4.06 kp/s,0 p/s,0 p/s,6.23 kp/s,1.48 kp/s,48.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,71.4 p/s,0 p/s,0 p/s,19.1 kp/s,13.9 kp/s,5.18 kp/s,0 p/s,0 p/s,11.2 kp/s,7.42 kp/s,554 p/s,0 p/s
2026-08-20 18:37:40,0 p/s,0 p/s,0 p/s,0 p/s,30.7 p/s,0 p/s,0 p/s,7.80 kp/s,3.75 kp/s,4.09 kp/s,0 p/s,0 p/s,6.27 kp/s,1.49 kp/s,48.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.1 p/s,0 p/s,0 p/s,19.4 kp/s,14.1 kp/s,5.26 kp/s,0 p/s,0 p/s,11.4 kp/s,7.55 kp/s,566 p/s,0 p/s
2026-08-20 18:38:00,0 p/s,0 p/s,0 p/s,0 p/s,30.5 p/s,0 p/s,0 p/s,7.73 kp/s,3.70 kp/s,4.04 kp/s,0 p/s,0 p/s,6.22 kp/s,1.48 kp/s,48.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,72.5 p/s,0 p/s,0 p/s,19.2 kp/s,14.0 kp/s,5.22 kp/s,0 p/s,0 p/s,11.3 kp/s,7.47 kp/s,558 p/s,0 p/s
2026-08-20 18:38:20,0 p/s,0 p/s,0 p/s,0 p/s,30.9 p/s,0 p/s,0 p/s,8.05 kp/s,3.86 kp/s,4.20 kp/s,0 p/s,0 p/s,6.47 kp/s,1.54 kp/s,50.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,76.7 p/s,0 p/s,0 p/s,20.2 kp/s,14.8 kp/s,5.50 kp/s,0 p/s,0 p/s,11.9 kp/s,7.87 kp/s,586 p/s,0 p/s
2026-08-20 18:38:40,0 p/s,0 p/s,0 p/s,0 p/s,31.1 p/s,0 p/s,0 p/s,7.97 kp/s,3.83 kp/s,4.17 kp/s,0 p/s,0 p/s,6.41 kp/s,1.53 kp/s,49.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,74.3 p/s,0 p/s,0 p/s,19.7 kp/s,14.4 kp/s,5.35 kp/s,0 p/s,0 p/s,11.6 kp/s,7.67 kp/s,572 p/s,0 p/s
2026-08-20 18:39:00,0 p/s,0 p/s,0 p/s,0 p/s,31.1 p/s,0 p/s,0 p/s,7.88 kp/s,3.78 kp/s,4.13 kp/s,0 p/s,0 p/s,6.33 kp/s,1.50 kp/s,49.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,72.9 p/s,0 p/s,0 p/s,19.4 kp/s,14.2 kp/s,5.29 kp/s,0 p/s,0 p/s,11.4 kp/s,7.56 kp/s,565 p/s,0 p/s
2026-08-20 18:39:20,0 p/s,0 p/s,0 p/s,0 p/s,29.9 p/s,0 p/s,0 p/s,7.78 kp/s,3.73 kp/s,4.07 kp/s,0 p/s,0 p/s,6.26 kp/s,1.49 kp/s,48.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,71.4 p/s,0 p/s,0 p/s,18.9 kp/s,13.8 kp/s,5.14 kp/s,0 p/s,0 p/s,11.1 kp/s,7.36 kp/s,548 p/s,0 p/s
2026-08-20 18:39:40,0 p/s,0 p/s,0 p/s,0 p/s,29.9 p/s,0 p/s,0 p/s,7.69 kp/s,3.69 kp/s,4.02 kp/s,0 p/s,0 p/s,6.19 kp/s,1.47 kp/s,47.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,72.5 p/s,0 p/s,0 p/s,19.4 kp/s,14.2 kp/s,5.29 kp/s,0 p/s,0 p/s,11.5 kp/s,7.57 kp/s,564 p/s,0 p/s
2026-08-20 18:40:00,0 p/s,0 p/s,0 p/s,0 p/s,30.3 p/s,0 p/s,0 p/s,7.84 kp/s,3.76 kp/s,4.11 kp/s,0 p/s,0 p/s,6.31 kp/s,1.50 kp/s,48.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,72.8 p/s,0 p/s,0 p/s,19.1 kp/s,13.9 kp/s,5.19 kp/s,0 p/s,0 p/s,11.2 kp/s,7.43 kp/s,553 p/s,0 p/s
2026-08-20 18:40:20,0 p/s,0 p/s,0 p/s,0 p/s,30.1 p/s,0 p/s,0 p/s,7.73 kp/s,3.71 kp/s,4.03 kp/s,0 p/s,0 p/s,6.21 kp/s,1.48 kp/s,48.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,72.7 p/s,0 p/s,0 p/s,19.3 kp/s,14.1 kp/s,5.25 kp/s,0 p/s,0 p/s,11.4 kp/s,7.53 kp/s,562 p/s,0 p/s
2026-08-20 18:40:40,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.65 kp/s,3.66 kp/s,4.01 kp/s,0 p/s,0 p/s,6.16 kp/s,1.46 kp/s,48.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.1 p/s,0 p/s,0 p/s,19.4 kp/s,14.1 kp/s,5.27 kp/s,0 p/s,0 p/s,11.4 kp/s,7.54 kp/s,562 p/s,0 p/s
2026-08-20 18:41:00,0 p/s,0 p/s,0 p/s,0 p/s,30.1 p/s,0 p/s,0 p/s,7.73 kp/s,3.72 kp/s,4.05 kp/s,0 p/s,0 p/s,6.22 kp/s,1.48 kp/s,48 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.2 p/s,0 p/s,0 p/s,19.3 kp/s,14.1 kp/s,5.25 kp/s,0 p/s,0 p/s,11.4 kp/s,7.51 kp/s,559 p/s,0 p/s
2026-08-20 18:41:20,0 p/s,0 p/s,0 p/s,0 p/s,30.5 p/s,0 p/s,0 p/s,7.87 kp/s,3.77 kp/s,4.12 kp/s,0 p/s,0 p/s,6.32 kp/s,1.51 kp/s,48.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.6 p/s,0 p/s,0 p/s,19.4 kp/s,14.1 kp/s,5.26 kp/s,0 p/s,0 p/s,11.4 kp/s,7.54 kp/s,562 p/s,0 p/s
2026-08-20 18:41:40,0 p/s,0 p/s,0 p/s,0 p/s,30.1 p/s,0 p/s,0 p/s,7.79 kp/s,3.73 kp/s,4.08 kp/s,0 p/s,0 p/s,6.27 kp/s,1.49 kp/s,48.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,72.1 p/s,0 p/s,0 p/s,19.1 kp/s,13.9 kp/s,5.19 kp/s,0 p/s,0 p/s,11.2 kp/s,7.42 kp/s,553 p/s,0 p/s
2026-08-20 18:42:00,0 p/s,0 p/s,0 p/s,0 p/s,29.8 p/s,0 p/s,0 p/s,7.73 kp/s,3.71 kp/s,4.06 kp/s,0 p/s,0 p/s,6.23 kp/s,1.48 kp/s,48.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.8 p/s,0 p/s,0 p/s,19.6 kp/s,14.3 kp/s,5.32 kp/s,0 p/s,0 p/s,11.5 kp/s,7.62 kp/s,568 p/s,0 p/s
2026-08-20 18:42:20,0 p/s,0 p/s,0 p/s,0 p/s,30.1 p/s,0 p/s,0 p/s,7.81 kp/s,3.73 kp/s,4.09 kp/s,0 p/s,0 p/s,6.29 kp/s,1.50 kp/s,48.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.1 p/s,0 p/s,0 p/s,19.1 kp/s,13.9 kp/s,5.18 kp/s,0 p/s,0 p/s,11.2 kp/s,7.44 kp/s,553 p/s,0 p/s
2026-08-20 18:42:40,0 p/s,0 p/s,0 p/s,0 p/s,30.1 p/s,0 p/s,0 p/s,7.74 kp/s,3.72 kp/s,4.05 kp/s,0 p/s,0 p/s,6.23 kp/s,1.48 kp/s,48.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,74.3 p/s,0 p/s,0 p/s,19.6 kp/s,14.3 kp/s,5.33 kp/s,0 p/s,0 p/s,11.5 kp/s,7.62 kp/s,569 p/s,0 p/s
2026-08-20 18:43:00,0 p/s,0 p/s,0 p/s,0 p/s,29.3 p/s,0 p/s,0 p/s,7.70 kp/s,3.69 kp/s,4.03 kp/s,0 p/s,0 p/s,6.20 kp/s,1.47 kp/s,47.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.3 p/s,0 p/s,0 p/s,19.2 kp/s,14.0 kp/s,5.21 kp/s,0 p/s,0 p/s,11.3 kp/s,7.48 kp/s,557 p/s,0 p/s
2026-08-20 18:43:20,0 p/s,0 p/s,0 p/s,0 p/s,30.2 p/s,0 p/s,0 p/s,7.71 kp/s,3.69 kp/s,4.03 kp/s,0 p/s,0 p/s,6.20 kp/s,1.47 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,72.7 p/s,0 p/s,0 p/s,19.1 kp/s,13.9 kp/s,5.19 kp/s,0 p/s,0 p/s,11.2 kp/s,7.44 kp/s,553 p/s,0 p/s
2026-08-20 18:43:40,0 p/s,0 p/s,0 p/s,0 p/s,30.2 p/s,0 p/s,0 p/s,7.75 kp/s,3.72 kp/s,4.06 kp/s,0 p/s,0 p/s,6.24 kp/s,1.48 kp/s,48.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,74.1 p/s,0 p/s,0 p/s,19.4 kp/s,14.1 kp/s,5.26 kp/s,0 p/s,0 p/s,11.4 kp/s,7.54 kp/s,563 p/s,0 p/s
2026-08-20 18:44:00,0 p/s,0 p/s,0 p/s,0 p/s,30 p/s,0 p/s,0 p/s,7.79 kp/s,3.73 kp/s,4.08 kp/s,0 p/s,0 p/s,6.28 kp/s,1.49 kp/s,48.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.7 p/s,0 p/s,0 p/s,19.4 kp/s,14.2 kp/s,5.27 kp/s,0 p/s,0 p/s,11.4 kp/s,7.56 kp/s,563 p/s,0 p/s
2026-08-20 18:44:20,0 p/s,0 p/s,0 p/s,0 p/s,29.7 p/s,0 p/s,0 p/s,7.68 kp/s,3.69 kp/s,4.02 kp/s,0 p/s,0 p/s,6.19 kp/s,1.47 kp/s,47.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.3 p/s,0 p/s,0 p/s,19.0 kp/s,13.9 kp/s,5.18 kp/s,0 p/s,0 p/s,11.2 kp/s,7.42 kp/s,552 p/s,0 p/s
2026-08-20 18:44:40,0 p/s,0 p/s,0 p/s,0 p/s,29.3 p/s,0 p/s,0 p/s,7.72 kp/s,3.68 kp/s,4.05 kp/s,0 p/s,0 p/s,6.21 kp/s,1.47 kp/s,47.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,73.3 p/s,0 p/s,0 p/s,19.0 kp/s,13.9 kp/s,5.17 kp/s,0 p/s,0 p/s,11.2 kp/s,7.40 kp/s,550 p/s,0 p/s
2026-08-20 18:45:00,0 p/s,0 p/s,0 p/s,0 p/s,30.1 p/s,0 p/s,0 p/s,7.76 kp/s,3.72 kp/s,4.06 kp/s,0 p/s,0 p/s,6.25 kp/s,1.48 kp/s,48.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,70.6 p/s,0 p/s,0 p/s,18.9 kp/s,13.8 kp/s,5.14 kp/s,0 p/s,0 p/s,11.1 kp/s,7.37 kp/s,549 p/s,0 p/s
2026-08-20 18:45:20,0 p/s,0 p/s,0 p/s,0 p/s,30.3 p/s,0 p/s,0 p/s,7.77 kp/s,3.72 kp/s,4.07 kp/s,0 p/s,0 p/s,6.26 kp/s,1.48 kp/s,48.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,96.3 p/s,0 p/s,0 p/s,19.1 kp/s,13.9 kp/s,5.20 kp/s,0 p/s,0 p/s,11.2 kp/s,7.41 kp/s,550 p/s,0 p/s
2026-08-20 18:45:40,0 p/s,0 p/s,0 p/s,0 p/s,29.9 p/s,0 p/s,0 p/s,7.71 kp/s,3.69 kp/s,4.03 kp/s,0 p/s,0 p/s,6.21 kp/s,1.47 kp/s,48.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,151 p/s,0 p/s,0 p/s,19.8 kp/s,14.0 kp/s,5.76 kp/s,0 p/s,0 p/s,11.7 kp/s,7.55 kp/s,547 p/s,0 p/s
2026-08-20 18:46:00,0 p/s,0 p/s,0 p/s,0 p/s,30.1 p/s,0 p/s,0 p/s,7.69 kp/s,3.66 kp/s,4.04 kp/s,0 p/s,0 p/s,6.18 kp/s,1.47 kp/s,47.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,170 p/s,0 p/s,0 p/s,20.2 kp/s,13.8 kp/s,6.44 kp/s,0 p/s,0 p/s,11.9 kp/s,7.69 kp/s,569 p/s,0 p/s
2026-08-20 18:46:20,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.62 kp/s,3.64 kp/s,4.00 kp/s,0 p/s,0 p/s,6.14 kp/s,1.46 kp/s,47.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,251 p/s,0 p/s,0 p/s,21.1 kp/s,13.5 kp/s,7.56 kp/s,0 p/s,0 p/s,12.4 kp/s,7.97 kp/s,687 p/s,0 p/s
2026-08-20 18:46:40,0 p/s,0 p/s,0 p/s,0 p/s,29.6 p/s,0 p/s,0 p/s,7.59 kp/s,3.62 kp/s,3.99 kp/s,0 p/s,0 p/s,6.10 kp/s,1.45 kp/s,46.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,335 p/s,0 p/s,0 p/s,20.8 kp/s,13.1 kp/s,7.86 kp/s,0 p/s,0 p/s,12.3 kp/s,7.93 kp/s,759 p/s,0 p/s
2026-08-20 18:47:00,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.51 kp/s,3.58 kp/s,3.96 kp/s,0 p/s,0 p/s,6.05 kp/s,1.43 kp/s,46.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,360 p/s,0 p/s,0 p/s,20.5 kp/s,12.7 kp/s,8.05 kp/s,0 p/s,0 p/s,12.1 kp/s,7.84 kp/s,757 p/s,0 p/s
2026-08-20 18:47:20,0 p/s,0 p/s,0 p/s,0 p/s,29.6 p/s,0 p/s,0 p/s,7.60 kp/s,3.63 kp/s,3.98 kp/s,0 p/s,0 p/s,6.11 kp/s,1.45 kp/s,47.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,364 p/s,0 p/s,0 p/s,20.3 kp/s,12.4 kp/s,8.25 kp/s,0 p/s,0 p/s,12.2 kp/s,7.81 kp/s,760 p/s,0 p/s
2026-08-20 18:47:40,0 p/s,0 p/s,0 p/s,0 p/s,29.7 p/s,0 p/s,0 p/s,7.52 kp/s,3.57 kp/s,3.97 kp/s,0 p/s,0 p/s,6.06 kp/s,1.44 kp/s,46.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,369 p/s,0 p/s,0 p/s,20.6 kp/s,12.6 kp/s,8.37 kp/s,0 p/s,0 p/s,12.3 kp/s,7.92 kp/s,770 p/s,0 p/s
2026-08-20 18:48:00,0 p/s,0 p/s,0 p/s,0 p/s,29.4 p/s,0 p/s,0 p/s,7.53 kp/s,3.60 kp/s,3.95 kp/s,0 p/s,0 p/s,6.07 kp/s,1.44 kp/s,46.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,362 p/s,0 p/s,0 p/s,20.2 kp/s,12.3 kp/s,8.21 kp/s,0 p/s,0 p/s,12.1 kp/s,7.77 kp/s,756 p/s,0 p/s
2026-08-20 18:48:20,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.54 kp/s,3.59 kp/s,3.96 kp/s,0 p/s,0 p/s,6.06 kp/s,1.44 kp/s,46.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,363 p/s,0 p/s,0 p/s,20.3 kp/s,12.4 kp/s,8.24 kp/s,0 p/s,0 p/s,12.2 kp/s,7.80 kp/s,759 p/s,0 p/s
2026-08-20 18:48:40,0 p/s,0 p/s,0 p/s,0 p/s,29.3 p/s,0 p/s,0 p/s,7.52 kp/s,3.60 kp/s,3.94 kp/s,0 p/s,0 p/s,6.05 kp/s,1.44 kp/s,46.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,361 p/s,0 p/s,0 p/s,20.2 kp/s,12.3 kp/s,8.19 kp/s,0 p/s,0 p/s,12.1 kp/s,7.76 kp/s,755 p/s,0 p/s
2026-08-20 18:49:00,0 p/s,0 p/s,0 p/s,0 p/s,29.7 p/s,0 p/s,0 p/s,7.59 kp/s,3.62 kp/s,3.99 kp/s,0 p/s,0 p/s,6.11 kp/s,1.45 kp/s,47 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,363 p/s,0 p/s,0 p/s,20.3 kp/s,12.4 kp/s,8.25 kp/s,0 p/s,0 p/s,12.2 kp/s,7.81 kp/s,761 p/s,0 p/s
2026-08-20 18:49:20,0 p/s,0 p/s,0 p/s,0 p/s,29 p/s,0 p/s,0 p/s,7.50 kp/s,3.59 kp/s,3.94 kp/s,0 p/s,0 p/s,6.04 kp/s,1.43 kp/s,46.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,366 p/s,0 p/s,0 p/s,20.5 kp/s,12.5 kp/s,8.30 kp/s,0 p/s,0 p/s,12.2 kp/s,7.86 kp/s,767 p/s,0 p/s
2026-08-20 18:49:40,0 p/s,0 p/s,0 p/s,0 p/s,29.3 p/s,0 p/s,0 p/s,7.57 kp/s,3.62 kp/s,3.96 kp/s,0 p/s,0 p/s,6.09 kp/s,1.45 kp/s,47.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,364 p/s,0 p/s,0 p/s,20.3 kp/s,12.4 kp/s,8.26 kp/s,0 p/s,0 p/s,12.2 kp/s,7.81 kp/s,759 p/s,0 p/s
2026-08-20 18:50:00,0 p/s,0 p/s,0 p/s,0 p/s,29.1 p/s,0 p/s,0 p/s,7.54 kp/s,3.59 kp/s,3.96 kp/s,0 p/s,0 p/s,6.06 kp/s,1.44 kp/s,46.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,359 p/s,0 p/s,0 p/s,20.1 kp/s,12.2 kp/s,8.14 kp/s,0 p/s,0 p/s,12.0 kp/s,7.70 kp/s,752 p/s,0 p/s
2026-08-20 18:50:20,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.51 kp/s,3.57 kp/s,3.96 kp/s,0 p/s,0 p/s,6.06 kp/s,1.44 kp/s,46.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,362 p/s,0 p/s,0 p/s,20.2 kp/s,12.3 kp/s,8.19 kp/s,0 p/s,0 p/s,12.1 kp/s,7.75 kp/s,755 p/s,0 p/s
2026-08-20 18:50:40,0 p/s,0 p/s,0 p/s,0 p/s,29.1 p/s,0 p/s,0 p/s,7.58 kp/s,3.62 kp/s,3.98 kp/s,0 p/s,0 p/s,6.10 kp/s,1.45 kp/s,46.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,360 p/s,0 p/s,0 p/s,20.1 kp/s,12.3 kp/s,8.17 kp/s,0 p/s,0 p/s,12.0 kp/s,7.73 kp/s,753 p/s,0 p/s
2026-08-20 18:51:00,0 p/s,0 p/s,0 p/s,0 p/s,29.4 p/s,0 p/s,0 p/s,7.54 kp/s,3.61 kp/s,3.95 kp/s,0 p/s,0 p/s,6.07 kp/s,1.44 kp/s,47 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,366 p/s,0 p/s,0 p/s,20.5 kp/s,12.5 kp/s,8.30 kp/s,0 p/s,0 p/s,12.2 kp/s,7.85 kp/s,765 p/s,0 p/s
2026-08-20 18:51:20,0 p/s,0 p/s,0 p/s,0 p/s,29.6 p/s,0 p/s,0 p/s,7.47 kp/s,3.57 kp/s,3.93 kp/s,0 p/s,0 p/s,6.02 kp/s,1.43 kp/s,46.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,363 p/s,0 p/s,0 p/s,20.3 kp/s,12.4 kp/s,8.23 kp/s,0 p/s,0 p/s,12.1 kp/s,7.79 kp/s,758 p/s,0 p/s
2026-08-20 18:51:40,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.56 kp/s,3.61 kp/s,3.97 kp/s,0 p/s,0 p/s,6.08 kp/s,1.45 kp/s,46.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,361 p/s,0 p/s,0 p/s,20.1 kp/s,12.3 kp/s,8.16 kp/s,0 p/s,0 p/s,12.0 kp/s,7.73 kp/s,752 p/s,0 p/s
2026-08-20 18:52:00,0 p/s,0 p/s,0 p/s,0 p/s,29.3 p/s,0 p/s,0 p/s,7.52 kp/s,3.60 kp/s,3.96 kp/s,0 p/s,0 p/s,6.05 kp/s,1.44 kp/s,47.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,362 p/s,0 p/s,0 p/s,20.2 kp/s,12.3 kp/s,8.21 kp/s,0 p/s,0 p/s,12.1 kp/s,7.76 kp/s,756 p/s,0 p/s
2026-08-20 18:52:20,0 p/s,0 p/s,0 p/s,0 p/s,29.8 p/s,0 p/s,0 p/s,7.60 kp/s,3.63 kp/s,3.99 kp/s,0 p/s,0 p/s,6.12 kp/s,1.45 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,363 p/s,0 p/s,0 p/s,20.3 kp/s,12.4 kp/s,8.24 kp/s,0 p/s,0 p/s,12.2 kp/s,7.80 kp/s,760 p/s,0 p/s
2026-08-20 18:52:40,0 p/s,0 p/s,0 p/s,0 p/s,29.4 p/s,0 p/s,0 p/s,7.54 kp/s,3.60 kp/s,3.96 kp/s,0 p/s,0 p/s,6.06 kp/s,1.44 kp/s,46.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,377 p/s,0 p/s,0 p/s,21.0 kp/s,12.9 kp/s,8.54 kp/s,0 p/s,0 p/s,12.6 kp/s,8.09 kp/s,787 p/s,0 p/s
2026-08-20 18:53:00,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.55 kp/s,3.59 kp/s,3.97 kp/s,0 p/s,0 p/s,6.07 kp/s,1.44 kp/s,46.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,361 p/s,0 p/s,0 p/s,20.3 kp/s,12.4 kp/s,8.23 kp/s,0 p/s,0 p/s,12.1 kp/s,7.79 kp/s,757 p/s,0 p/s
2026-08-20 18:53:20,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.55 kp/s,3.61 kp/s,3.98 kp/s,0 p/s,0 p/s,6.09 kp/s,1.45 kp/s,47 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,364 p/s,0 p/s,0 p/s,20.4 kp/s,12.4 kp/s,8.26 kp/s,0 p/s,0 p/s,12.2 kp/s,7.81 kp/s,761 p/s,0 p/s
2026-08-20 18:53:40,0 p/s,0 p/s,0 p/s,0 p/s,29.3 p/s,0 p/s,0 p/s,7.54 kp/s,3.59 kp/s,3.97 kp/s,0 p/s,0 p/s,6.07 kp/s,1.44 kp/s,46.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,362 p/s,0 p/s,0 p/s,20.2 kp/s,12.4 kp/s,8.22 kp/s,0 p/s,0 p/s,12.1 kp/s,7.77 kp/s,757 p/s,0 p/s
2026-08-20 18:54:00,0 p/s,0 p/s,0 p/s,0 p/s,29.1 p/s,0 p/s,0 p/s,7.52 kp/s,3.60 kp/s,3.96 kp/s,0 p/s,0 p/s,6.04 kp/s,1.44 kp/s,46.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,361 p/s,0 p/s,0 p/s,20.2 kp/s,12.4 kp/s,8.20 kp/s,0 p/s,0 p/s,12.1 kp/s,7.77 kp/s,756 p/s,0 p/s
2026-08-20 18:54:20,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.61 kp/s,3.64 kp/s,4.00 kp/s,0 p/s,0 p/s,6.13 kp/s,1.46 kp/s,47.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,369 p/s,0 p/s,0 p/s,20.8 kp/s,12.7 kp/s,8.44 kp/s,0 p/s,0 p/s,12.5 kp/s,7.99 kp/s,778 p/s,0 p/s
2026-08-20 18:54:40,0 p/s,0 p/s,0 p/s,0 p/s,29.7 p/s,0 p/s,0 p/s,7.61 kp/s,3.64 kp/s,3.99 kp/s,0 p/s,0 p/s,6.12 kp/s,1.45 kp/s,47.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,365 p/s,0 p/s,0 p/s,20.4 kp/s,12.4 kp/s,8.26 kp/s,0 p/s,0 p/s,12.2 kp/s,7.83 kp/s,763 p/s,0 p/s
